Date,Predicted_Close,Predicted_Price_Change
2024-06-28,30.08340225146348,0.8034015648179711
2024-06-29,30.3368846840071,0.25348243254362046
2024-06-30,30.416861306435987,0.07997662242888737
2024-07-01,30.442094850516145,0.025233544080158765
2024-07-02,30.45005632385057,0.007961473334425762
2024-07-03,30.452568260241808,0.002511936391236702
2024-07-04,30.453360805059653,0.0007925448178447425
